"","X","jj","date","tmp","rain","humidity","insolation","market","volume","trade_price","year","month","area","output10a","output","total_indices","indices","X5humidity","X10humidity","y"
"1539",1689,105,2020-08-28,29.4,0.4,75.3,20.25,1,11.18,14.97,2020,8,5253,3154,165702,100.19,84.16,92,23,1339.088
"1540",1690,105,2020-08-28,29.4,0.4,75.3,20.25,1,10.84,13.25,2020,8,5253,3154,165702,100.19,84.16,92,23,1222.74
"1541",1691,105,2020-08-28,29.4,0.4,75.3,20.25,1,3.58,3.63,2020,8,5253,3154,165702,100.19,84.16,92,23,1013.547
"1542",1692,105,2020-08-28,29.4,0.4,75.3,20.25,1,0.54,0.61,2020,8,5253,3154,165702,100.19,84.16,92,23,1126.852
"1543",1693,105,2020-08-28,29.4,0.4,75.3,20.25,1,0.18,0.17,2020,8,5253,3154,165702,100.19,84.16,92,23,933.3333
"1544",1694,105,2020-08-29,29.2,0.2,75,20.85,1,30.82,39.03,2020,8,5253,3154,165702,100.19,84.16,94,20,1266.515
"1545",1695,105,2020-08-29,29.2,0.2,75,20.85,1,4.98,5.6,2020,8,5253,3154,165702,100.19,84.16,94,20,1124.297
"1546",1696,105,2020-08-29,29.2,0.2,75,20.85,1,2.68,3.52,2020,8,5253,3154,165702,100.19,84.16,94,20,1313.619
"1547",1697,105,2020-08-29,29.2,0.2,75,20.85,1,1.32,1.55,2020,8,5253,3154,165702,100.19,84.16,94,20,1173.485
"1548",1699,105,2020-08-31,23.2,0.4,86.8,3.95,1,34.32,38.25,2020,8,5253,3154,165702,100.19,84.16,81,22,1114.583
"1549",1700,105,2020-08-31,23.2,0.4,86.8,3.95,1,5.14,5.54,2020,8,5253,3154,165702,100.19,84.16,81,22,1078.113
"1550",1701,105,2020-08-31,23.2,0.4,86.8,3.95,1,3.11,3.05,2020,8,5253,3154,165702,100.19,84.16,81,22,979.0997
"1551",1702,105,2020-08-31,23.2,0.4,86.8,3.95,1,2.12,1.98,2020,8,5253,3154,165702,100.19,84.16,81,22,933.0189
"1552",1703,105,2020-09-01,25.1,0.2,81.6,21.31,1,24.02,27.54,2020,9,5253,3154,165702,100.74,91.91,79,20,1146.503
"1553",1704,105,2020-09-01,25.1,0.2,81.6,21.31,1,12.12,15.92,2020,9,5253,3154,165702,100.74,91.91,79,20,1313.449
"1554",1705,105,2020-09-01,25.1,0.2,81.6,21.31,1,6.62,4.72,2020,9,5253,3154,165702,100.74,91.91,79,20,712.3112
"1555",1706,105,2020-09-01,25.1,0.2,81.6,21.31,1,1.78,1.8,2020,9,5253,3154,165702,100.74,91.91,79,20,1010.674
"1556",1707,105,2020-09-01,25.1,0.2,81.6,21.31,1,1.56,1.46,2020,9,5253,3154,165702,100.74,91.91,79,20,940.5145
"1557",1708,105,2020-09-01,25.1,0.2,81.6,21.31,1,0.04,0.03,2020,9,5253,3154,165702,100.74,91.91,79,20,800
"1558",1709,105,2020-09-02,23.9,154.4,96,1.78,1,19.12,21.48,2020,9,5253,3154,165702,100.74,91.91,99,19,1123.457
"1559",1710,105,2020-09-02,23.9,154.4,96,1.78,1,11.66,15.68,2020,9,5253,3154,165702,100.74,91.91,99,19,1344.983
"1560",1711,105,2020-09-02,23.9,154.4,96,1.78,1,2.68,2.89,2020,9,5253,3154,165702,100.74,91.91,99,19,1078.545
"1561",1712,105,2020-09-02,23.9,154.4,96,1.78,1,1.44,1.68,2020,9,5253,3154,165702,100.74,91.91,99,19,1167.361
"1562",1713,105,2020-09-02,23.9,154.4,96,1.78,1,0.4,0.36,2020,9,5253,3154,165702,100.74,91.91,99,19,902.5
"1563",1714,105,2020-09-02,23.9,154.4,96,1.78,1,0.02,0.02,2020,9,5253,3154,165702,100.74,91.91,99,19,925
"1564",1715,105,2020-09-03,25.9,77,65.3,15.32,1,21.36,22.1,2020,9,5253,3154,165702,100.74,91.91,87,28,1034.527
"1565",1716,105,2020-09-03,25.9,77,65.3,15.32,1,11,14.16,2020,9,5253,3154,165702,100.74,91.91,87,28,1287.273
"1566",1717,105,2020-09-03,25.9,77,65.3,15.32,1,2.08,2.36,2020,9,5253,3154,165702,100.74,91.91,87,28,1136.779
"1567",1718,105,2020-09-03,25.9,77,65.3,15.32,1,1.34,1.64,2020,9,5253,3154,165702,100.74,91.91,87,28,1227.239
"1568",1719,105,2020-09-03,25.9,77,65.3,15.32,1,1.12,1.35,2020,9,5253,3154,165702,100.74,91.91,87,28,1205.804
"1569",1720,105,2020-09-03,25.9,77,65.3,15.32,1,1,0.95,2020,9,5253,3154,165702,100.74,91.91,87,28,949
"1570",1721,105,2020-09-03,25.9,77,65.3,15.32,1,0.02,0.02,2020,9,5253,3154,165702,100.74,91.91,87,28,800
"1571",1722,105,2020-09-04,24.7,0,52.6,23.75,1,24.98,25.25,2020,9,5253,3154,165702,100.74,91.91,72,22,1010.669
"1572",1723,105,2020-09-04,24.7,0,52.6,23.75,1,11.94,15.6,2020,9,5253,3154,165702,100.74,91.91,72,22,1306.951
"1573",1724,105,2020-09-04,24.7,0,52.6,23.75,1,7.28,7.88,2020,9,5253,3154,165702,100.74,91.91,72,22,1082.28
"1574",1725,105,2020-09-04,24.7,0,52.6,23.75,1,4.06,2.94,2020,9,5253,3154,165702,100.74,91.91,72,22,723.6453
"1575",1726,105,2020-09-04,24.7,0,52.6,23.75,1,1.49,1.34,2020,9,5253,3154,165702,100.74,91.91,72,22,902.349
"1576",1727,105,2020-09-04,24.7,0,52.6,23.75,1,0.34,0.35,2020,9,5253,3154,165702,100.74,91.91,72,22,1032.353
"1577",1728,105,2020-09-05,21.6,0,72.6,5.5,1,19.74,23.18,2020,9,5253,3154,165702,100.74,91.91,90,19,1174.468
"1578",1729,105,2020-09-05,21.6,0,72.6,5.5,1,12.12,15.81,2020,9,5253,3154,165702,100.74,91.91,90,19,1304.208
"1579",1730,105,2020-09-05,21.6,0,72.6,5.5,1,4.42,4.78,2020,9,5253,3154,165702,100.74,91.91,90,19,1082.353
"1580",1731,105,2020-09-05,21.6,0,72.6,5.5,1,2.06,2.3,2020,9,5253,3154,165702,100.74,91.91,90,19,1114.563
"1581",1732,105,2020-09-05,21.6,0,72.6,5.5,1,0.86,1.16,2020,9,5253,3154,165702,100.74,91.91,90,19,1344.767
"1582",1734,105,2020-09-07,22.2,236.2,80.8,4.63,1,17.52,23.64,2020,9,5253,3154,165702,100.74,91.91,97,26,1349.201
"1583",1735,105,2020-09-07,22.2,236.2,80.8,4.63,1,9.5,11.96,2020,9,5253,3154,165702,100.74,91.91,97,26,1258.737
"1584",1736,105,2020-09-07,22.2,236.2,80.8,4.63,1,4.54,5.31,2020,9,5253,3154,165702,100.74,91.91,97,26,1170.485
"1585",1737,105,2020-09-07,22.2,236.2,80.8,4.63,1,3.06,2.12,2020,9,5253,3154,165702,100.74,91.91,97,26,693.9542
"1586",1738,105,2020-09-07,22.2,236.2,80.8,4.63,1,1.58,1.77,2020,9,5253,3154,165702,100.74,91.91,97,26,1120.886
"1587",1739,105,2020-09-07,22.2,236.2,80.8,4.63,1,0.8,0.85,2020,9,5253,3154,165702,100.74,91.91,97,26,1060
"1588",1740,105,2020-09-07,22.2,236.2,80.8,4.63,1,0.38,0.35,2020,9,5253,3154,165702,100.74,91.91,97,26,931.5789
"1589",1741,105,2020-09-08,25.4,0,51.6,16.67,1,4.04,4.64,2020,9,5253,3154,165702,100.74,91.91,76,24,1147.772
"1590",1742,105,2020-09-08,25.4,0,51.6,16.67,1,2.04,1.68,2020,9,5253,3154,165702,100.74,91.91,76,24,825.9804
"1591",1743,105,2020-09-08,25.4,0,51.6,16.67,1,0.12,0.14,2020,9,5253,3154,165702,100.74,91.91,76,24,1200
"1592",1744,105,2020-09-08,25.4,0,51.6,16.67,1,0.04,0.04,2020,9,5253,3154,165702,100.74,91.91,76,24,950
"1593",1745,105,2020-09-09,23.3,6.5,66.5,14.88,1,30.94,42.44,2020,9,5253,3154,165702,100.74,91.91,98,24,1371.622
"1594",1746,105,2020-09-09,23.3,6.5,66.5,14.88,1,4.26,4.42,2020,9,5253,3154,165702,100.74,91.91,98,24,1036.737
"1595",1747,105,2020-09-09,23.3,6.5,66.5,14.88,1,0.7,0.36,2020,9,5253,3154,165702,100.74,91.91,98,24,509.2857
"1596",1748,105,2020-09-09,23.3,6.5,66.5,14.88,1,0.28,0.33,2020,9,5253,3154,165702,100.74,91.91,98,24,1182.143
"1597",1749,105,2020-09-09,23.3,6.5,66.5,14.88,1,0.12,0.08,2020,9,5253,3154,165702,100.74,91.91,98,24,700
"1598",1750,105,2020-09-10,23.3,0,66,18.99,1,31.64,42.23,2020,9,5253,3154,165702,100.74,91.91,87,23,1334.592
"1599",1751,105,2020-09-10,23.3,0,66,18.99,1,12.8,15.46,2020,9,5253,3154,165702,100.74,91.91,87,23,1207.656
"1600",1752,105,2020-09-10,23.3,0,66,18.99,1,1.38,0.89,2020,9,5253,3154,165702,100.74,91.91,87,23,644.5652
"1601",1753,105,2020-09-10,23.3,0,66,18.99,1,0.18,0.18,2020,9,5253,3154,165702,100.74,91.91,87,23,986.1111
"1602",1754,105,2020-09-10,23.3,0,66,18.99,1,0.02,0.02,2020,9,5253,3154,165702,100.74,91.91,87,23,1125
"1603",1755,105,2020-09-11,20.7,0.2,82.1,7.23,1,30.48,35.66,2020,9,5253,3154,165702,100.74,91.91,82,21,1169.833
"1604",1756,105,2020-09-11,20.7,0.2,82.1,7.23,1,1.74,1.78,2020,9,5253,3154,165702,100.74,91.91,82,21,1022.701
"1605",1757,105,2020-09-11,20.7,0.2,82.1,7.23,1,1.34,1.74,2020,9,5253,3154,165702,100.74,91.91,82,21,1296.269
"1606",1758,105,2020-09-11,20.7,0.2,82.1,7.23,1,0.14,0.1,2020,9,5253,3154,165702,100.74,91.91,82,21,707.1429
"1607",1759,105,2020-09-12,18.8,52.5,94.4,3.27,1,24.48,32.44,2020,9,5253,3154,165702,100.74,91.91,97,24,1325.163
"1608",1760,105,2020-09-12,18.8,52.5,94.4,3.27,1,7.64,9.5,2020,9,5253,3154,165702,100.74,91.91,97,24,1243.128
"1609",1761,105,2020-09-12,18.8,52.5,94.4,3.27,1,0.96,1.27,2020,9,5253,3154,165702,100.74,91.91,97,24,1319.792
"1610",1762,105,2020-09-12,18.8,52.5,94.4,3.27,1,0.98,0.97,2020,9,5253,3154,165702,100.74,91.91,97,24,992.3469
"1611",1763,105,2020-09-12,18.8,52.5,94.4,3.27,1,0.46,0.53,2020,9,5253,3154,165702,100.74,91.91,97,24,1158.696
"1612",1765,105,2020-09-14,21,0,75.6,17.64,1,10.64,13.44,2020,9,5253,3154,165702,100.74,91.91,89,21,1263.393
"1613",1766,105,2020-09-14,21,0,75.6,17.64,1,10.42,13.19,2020,9,5253,3154,165702,100.74,91.91,89,21,1265.691
"1614",1767,105,2020-09-14,21,0,75.6,17.64,1,4.14,4.47,2020,9,5253,3154,165702,100.74,91.91,89,21,1080.556
"1615",1768,105,2020-09-14,21,0,75.6,17.64,1,3.7,4.44,2020,9,5253,3154,165702,100.74,91.91,89,21,1199.73
"1616",1769,105,2020-09-14,21,0,75.6,17.64,1,0.1,0.08,2020,9,5253,3154,165702,100.74,91.91,89,21,850
"1617",1770,105,2020-09-15,21.7,0,78.1,19.49,1,36.24,45.34,2020,9,5253,3154,165702,100.74,91.91,85,19,1251.035
"1618",1771,105,2020-09-15,21.7,0,78.1,19.49,1,6.38,5.92,2020,9,5253,3154,165702,100.74,91.91,85,19,928.2915
"1619",1772,105,2020-09-15,21.7,0,78.1,19.49,1,1.8,1.81,2020,9,5253,3154,165702,100.74,91.91,85,19,1007.222
"1620",1773,105,2020-09-15,21.7,0,78.1,19.49,1,0.08,0.08,2020,9,5253,3154,165702,100.74,91.91,85,19,1037.5
"1621",1774,105,2020-09-15,21.7,0,78.1,19.49,1,0.1,0.06,2020,9,5253,3154,165702,100.74,91.91,85,19,580
"1622",1775,105,2020-09-16,22.7,0.2,78,12.36,1,53.3,66.35,2020,9,5253,3154,165702,100.74,91.91,98,20,1244.803
"1623",1776,105,2020-09-16,22.7,0.2,78,12.36,1,11.2,13.83,2020,9,5253,3154,165702,100.74,91.91,98,20,1235.179
"1624",1777,105,2020-09-16,22.7,0.2,78,12.36,1,0.88,1.01,2020,9,5253,3154,165702,100.74,91.91,98,20,1147.159
"1625",1778,105,2020-09-16,22.7,0.2,78,12.36,1,0.54,0.65,2020,9,5253,3154,165702,100.74,91.91,98,20,1196.296
"1626",1779,105,2020-09-16,22.7,0.2,78,12.36,1,0.12,0.07,2020,9,5253,3154,165702,100.74,91.91,98,20,566.6667
"1627",1780,105,2020-09-17,21.8,0,65.4,2.36,1,11.44,15.22,2020,9,5253,3154,165702,100.74,91.91,84,23,1330.245
"1628",1781,105,2020-09-17,21.8,0,65.4,2.36,1,10.02,14.06,2020,9,5253,3154,165702,100.74,91.91,84,23,1403.493
"1629",1782,105,2020-09-17,21.8,0,65.4,2.36,1,6.58,8.87,2020,9,5253,3154,165702,100.74,91.91,84,23,1348.556
"1630",1783,105,2020-09-17,21.8,0,65.4,2.36,1,2.5,3.29,2020,9,5253,3154,165702,100.74,91.91,84,23,1314.8
"1631",1784,105,2020-09-17,21.8,0,65.4,2.36,1,2.66,2.5,2020,9,5253,3154,165702,100.74,91.91,84,23,938.9098
"1632",1785,105,2020-09-18,21.7,0,52,17.54,1,47.91,55.83,2020,9,5253,3154,165702,100.74,91.91,80,22,1165.362
"1633",1786,105,2020-09-18,21.7,0,52,17.54,1,11.2,14.41,2020,9,5253,3154,165702,100.74,91.91,80,22,1286.429
"1634",1787,105,2020-09-18,21.7,0,52,17.54,1,6.58,7.88,2020,9,5253,3154,165702,100.74,91.91,80,22,1198.252
"1635",1788,105,2020-09-18,21.7,0,52,17.54,1,5.9,5.65,2020,9,5253,3154,165702,100.74,91.91,80,22,957.8814
"1636",1789,105,2020-09-18,21.7,0,52,17.54,1,0.4,0.44,2020,9,5253,3154,165702,100.74,91.91,80,22,1107.5
"1637",1790,105,2020-09-19,20.8,0,58.8,20.46,1,52.48,66.65,2020,9,5253,3154,165702,100.74,91.91,79,19,1270.084
"1638",1791,105,2020-09-19,20.8,0,58.8,20.46,1,4.26,4.59,2020,9,5253,3154,165702,100.74,91.91,79,19,1076.878
"1639",1792,105,2020-09-19,20.8,0,58.8,20.46,1,2.24,2.91,2020,9,5253,3154,165702,100.74,91.91,79,19,1300
"1640",1793,105,2020-09-19,20.8,0,58.8,20.46,1,1.9,1.93,2020,9,5253,3154,165702,100.74,91.91,79,19,1015.789
"1641",1794,105,2020-09-19,20.8,0,58.8,20.46,1,0.42,0.41,2020,9,5253,3154,165702,100.74,91.91,79,19,970.2381
"1642",1795,105,2020-09-19,20.8,0,58.8,20.46,1,0.28,0.23,2020,9,5253,3154,165702,100.74,91.91,79,19,835.7143
"1643",1797,105,2020-09-21,17.8,0,67.5,18.16,1,27.7,28.56,2020,9,5253,3154,165702,100.74,91.91,79,15,1031.227
"1644",1798,105,2020-09-21,17.8,0,67.5,18.16,1,9.22,6.82,2020,9,5253,3154,165702,100.74,91.91,79,15,740.0217
"1645",1799,105,2020-09-21,17.8,0,67.5,18.16,1,7.02,5.57,2020,9,5253,3154,165702,100.74,91.91,79,15,793.5185
"1646",1800,105,2020-09-21,17.8,0,67.5,18.16,1,1.16,1.19,2020,9,5253,3154,165702,100.74,91.91,79,15,1025.431
"1647",1801,105,2020-09-21,17.8,0,67.5,18.16,1,0.64,0.48,2020,9,5253,3154,165702,100.74,91.91,79,15,756.25
"1648",1802,105,2020-09-21,17.8,0,67.5,18.16,1,0.44,0.09,2020,9,5253,3154,165702,100.74,91.91,79,15,200
"1649",1803,105,2020-09-21,17.8,0,67.5,18.16,1,0.06,0.05,2020,9,5253,3154,165702,100.74,91.91,79,15,891.6667
"1650",1804,105,2020-09-22,16.7,0,75.8,11.35,1,25.96,30.72,2020,9,5253,3154,165702,100.74,91.91,73,13,1183.243
"1651",1805,105,2020-09-22,16.7,0,75.8,11.35,1,10,12.96,2020,9,5253,3154,165702,100.74,91.91,73,13,1296
"1652",1806,105,2020-09-22,16.7,0,75.8,11.35,1,8.88,8.01,2020,9,5253,3154,165702,100.74,91.91,73,13,901.8581
"1653",1807,105,2020-09-22,16.7,0,75.8,11.35,1,2.58,2.12,2020,9,5253,3154,165702,100.74,91.91,73,13,820.155
"1654",1808,105,2020-09-23,17.2,2.7,82.9,7.69,1,36.72,37.94,2020,9,5253,3154,165702,100.74,91.91,74,12,1033.306
"1655",1809,105,2020-09-23,17.2,2.7,82.9,7.69,1,11.2,13.74,2020,9,5253,3154,165702,100.74,91.91,74,12,1226.786
"1656",1810,105,2020-09-23,17.2,2.7,82.9,7.69,1,7.54,6.86,2020,9,5253,3154,165702,100.74,91.91,74,12,909.2175
"1657",1811,105,2020-09-23,17.2,2.7,82.9,7.69,1,5.64,4.36,2020,9,5253,3154,165702,100.74,91.91,74,12,772.5177
"1658",1812,105,2020-09-23,17.2,2.7,82.9,7.69,1,0.52,0.19,2020,9,5253,3154,165702,100.74,91.91,74,12,372.1154
"1659",1813,105,2020-09-23,17.2,2.7,82.9,7.69,1,0.3,0.19,2020,9,5253,3154,165702,100.74,91.91,74,12,623.3333
"1660",1814,105,2020-09-24,18.5,20.4,86.4,8.6,1,24.98,29.81,2020,9,5253,3154,165702,100.74,91.91,78,11,1193.495
"1661",1815,105,2020-09-24,18.5,20.4,86.4,8.6,1,10.4,12.46,2020,9,5253,3154,165702,100.74,91.91,78,11,1198.077
"1662",1816,105,2020-09-24,18.5,20.4,86.4,8.6,1,6.84,6.64,2020,9,5253,3154,165702,100.74,91.91,78,11,971.1257
"1663",1817,105,2020-09-24,18.5,20.4,86.4,8.6,1,2.44,2.54,2020,9,5253,3154,165702,100.74,91.91,78,11,1040.369
"1664",1818,105,2020-09-24,18.5,20.4,86.4,8.6,1,2.56,1.53,2020,9,5253,3154,165702,100.74,91.91,78,11,598.2422
"1665",1819,105,2020-09-24,18.5,20.4,86.4,8.6,1,0.04,0.05,2020,9,5253,3154,165702,100.74,91.91,78,11,1275
"1666",1820,105,2020-09-25,18.6,8.7,85.5,7.7,1,18.84,19.57,2020,9,5253,3154,165702,100.74,91.91,84,10,1038.615
"1667",1821,105,2020-09-25,18.6,8.7,85.5,7.7,1,10.4,12.65,2020,9,5253,3154,165702,100.74,91.91,84,10,1216.346
"1668",1822,105,2020-09-25,18.6,8.7,85.5,7.7,1,9.6,8.31,2020,9,5253,3154,165702,100.74,91.91,84,10,865.6771
"1669",1823,105,2020-09-25,18.6,8.7,85.5,7.7,1,2.28,2.57,2020,9,5253,3154,165702,100.74,91.91,84,10,1125.658
"1670",1824,105,2020-09-25,18.6,8.7,85.5,7.7,1,1.7,0.94,2020,9,5253,3154,165702,100.74,91.91,84,10,554.7059
"1671",1825,105,2020-09-25,18.6,8.7,85.5,7.7,1,0.16,0.1,2020,9,5253,3154,165702,100.74,91.91,84,10,618.75
"1672",1826,105,2020-09-26,17.8,5.2,85.8,8.43,1,11.8,13.77,2020,9,5253,3154,165702,100.74,91.91,81,10,1166.737
"1673",1827,105,2020-09-26,17.8,5.2,85.8,8.43,1,10.4,12.28,2020,9,5253,3154,165702,100.74,91.91,81,10,1180.769
"1674",1828,105,2020-09-26,17.8,5.2,85.8,8.43,1,4.46,3.83,2020,9,5253,3154,165702,100.74,91.91,81,10,858.7444
"1675",1829,105,2020-09-26,17.8,5.2,85.8,8.43,1,1.4,2.24,2020,9,5253,3154,165702,100.74,91.91,81,10,1600
"1676",1830,105,2020-09-26,17.8,5.2,85.8,8.43,1,0.68,1.06,2020,9,5253,3154,165702,100.74,91.91,81,10,1554.412
"1677",1831,105,2020-09-26,17.8,5.2,85.8,8.43,1,0.78,0.96,2020,9,5253,3154,165702,100.74,91.91,81,10,1235.897
"1678",1833,105,2020-09-28,17.9,0,74,20.04,1,15.76,15.08,2020,9,5253,3154,165702,100.74,91.91,85,8,956.6307
"1679",1834,105,2020-09-28,17.9,0,74,20.04,1,12,12.97,2020,9,5253,3154,165702,100.74,91.91,85,8,1081.208
"1680",1835,105,2020-09-28,17.9,0,74,20.04,1,1.3,1.4,2020,9,5253,3154,165702,100.74,91.91,85,8,1073.846
"1681",1841,105,2020-09-30,18.1,5.1,79.5,13.48,1,0.36,0.32,2020,9,5253,3154,165702,100.74,91.91,81,7,883.3333
"1682",1846,105,2020-10-05,15.6,0,43.5,19.54,1,45.1,58.27,2020,10,5253,3154,165702,100.18,94.78,60,5,1291.962
"1683",1847,105,2020-10-05,15.6,0,43.5,19.54,1,17.84,14.79,2020,10,5253,3154,165702,100.18,94.78,60,5,829.2321
"1684",1848,105,2020-10-05,15.6,0,43.5,19.54,1,8.26,9.21,2020,10,5253,3154,165702,100.18,94.78,60,5,1115.496
"1685",1849,105,2020-10-05,15.6,0,43.5,19.54,1,5.78,5.18,2020,10,5253,3154,165702,100.18,94.78,60,5,895.5017
"1686",1850,105,2020-10-06,13.7,0,59.3,19.14,1,37.8,48.16,2020,10,5253,3154,165702,100.18,94.78,78,5,1274.114
"1687",1851,105,2020-10-06,13.7,0,59.3,19.14,1,10.56,14.27,2020,10,5253,3154,165702,100.18,94.78,78,5,1351.515
"1688",1852,105,2020-10-06,13.7,0,59.3,19.14,1,11.02,13.44,2020,10,5253,3154,165702,100.18,94.78,78,5,1219.782
"1689",1853,105,2020-10-06,13.7,0,59.3,19.14,1,7.28,6.55,2020,10,5253,3154,165702,100.18,94.78,78,5,900.1374
"1690",1854,105,2020-10-06,13.7,0,59.3,19.14,1,3.84,3.65,2020,10,5253,3154,165702,100.18,94.78,78,5,950
"1691",1855,105,2020-10-06,13.7,0,59.3,19.14,1,4.66,2.93,2020,10,5253,3154,165702,100.18,94.78,78,5,627.7897
"1692",1856,105,2020-10-06,13.7,0,59.3,19.14,1,1.94,1.17,2020,10,5253,3154,165702,100.18,94.78,78,5,603.6082
"1693",1857,105,2020-10-06,13.7,0,59.3,19.14,1,0.46,0.2,2020,10,5253,3154,165702,100.18,94.78,78,5,430.4348
"1694",1858,105,2020-10-07,14.1,0,71.4,8.38,1,24.72,29.88,2020,10,5253,3154,165702,100.18,94.78,67,5,1208.637
"1695",1859,105,2020-10-07,14.1,0,71.4,8.38,1,10.92,13.73,2020,10,5253,3154,165702,100.18,94.78,67,5,1257.418
"1696",1860,105,2020-10-07,14.1,0,71.4,8.38,1,10.4,10.9,2020,10,5253,3154,165702,100.18,94.78,67,5,1048.077
"1697",1861,105,2020-10-07,14.1,0,71.4,8.38,1,6.4,4.71,2020,10,5253,3154,165702,100.18,94.78,67,5,736.4844
"1698",1862,105,2020-10-07,14.1,0,71.4,8.38,1,5.62,4.3,2020,10,5253,3154,165702,100.18,94.78,67,5,764.9466
"1699",1863,105,2020-10-07,14.1,0,71.4,8.38,1,0.96,1.56,2020,10,5253,3154,165702,100.18,94.78,67,5,1625
"1700",1864,105,2020-10-07,14.1,0,71.4,8.38,1,0.22,0.1,2020,10,5253,3154,165702,100.18,94.78,67,5,445.4545
"1701",1865,105,2020-10-08,15.4,0,69.6,18.03,1,39.28,47.68,2020,10,5253,3154,165702,100.18,94.78,70,5,1213.837
"1702",1866,105,2020-10-08,15.4,0,69.6,18.03,1,11.2,13.96,2020,10,5253,3154,165702,100.18,94.78,70,5,1246.429
"1703",1867,105,2020-10-08,15.4,0,69.6,18.03,1,3.76,2.92,2020,10,5253,3154,165702,100.18,94.78,70,5,777.1277
"1704",1868,105,2020-10-08,15.4,0,69.6,18.03,1,2.02,1.14,2020,10,5253,3154,165702,100.18,94.78,70,5,564.8515
"1705",1869,105,2020-10-08,15.4,0,69.6,18.03,1,1.56,0.27,2020,10,5253,3154,165702,100.18,94.78,70,5,173.0769
"1706",1870,105,2020-10-08,15.4,0,69.6,18.03,1,0.02,0.01,2020,10,5253,3154,165702,100.18,94.78,70,5,550
"1707",1871,105,2020-10-09,16.5,0,71.3,13.35,1,43.46,51.68,2020,10,5253,3154,165702,100.18,94.78,71,4,1189.024
"1708",1872,105,2020-10-09,16.5,0,71.3,13.35,1,11.92,15.09,2020,10,5253,3154,165702,100.18,94.78,71,4,1265.604
"1709",1873,105,2020-10-09,16.5,0,71.3,13.35,1,1.47,1.75,2020,10,5253,3154,165702,100.18,94.78,71,4,1191.837
"1710",1874,105,2020-10-09,16.5,0,71.3,13.35,1,1,0.96,2020,10,5253,3154,165702,100.18,94.78,71,4,958.5
"1711",1875,105,2020-10-09,16.5,0,71.3,13.35,1,0.2,0.14,2020,10,5253,3154,165702,100.18,94.78,71,4,715
"1712",1876,105,2020-10-10,15.8,0,70.5,8.52,1,25.9,27.82,2020,10,5253,3154,165702,100.18,94.78,74,4,1074.305
"1713",1877,105,2020-10-10,15.8,0,70.5,8.52,1,11.68,13.3,2020,10,5253,3154,165702,100.18,94.78,74,4,1139.041
"1714",1878,105,2020-10-10,15.8,0,70.5,8.52,1,8.06,6.23,2020,10,5253,3154,165702,100.18,94.78,74,4,772.6427
"1715",1879,105,2020-10-10,15.8,0,70.5,8.52,1,1.6,1.9,2020,10,5253,3154,165702,100.18,94.78,74,4,1187.5
"1716",1880,105,2020-10-10,15.8,0,70.5,8.52,1,1.2,1.37,2020,10,5253,3154,165702,100.18,94.78,74,4,1140.651
"1717",1882,105,2020-10-12,16.7,0,71,12.02,1,35.28,42.8,2020,10,5253,3154,165702,100.18,94.78,85,4,1213.053
"1718",1883,105,2020-10-12,16.7,0,71,12.02,1,11.2,14.72,2020,10,5253,3154,165702,100.18,94.78,85,4,1314.286
"1719",1884,105,2020-10-12,16.7,0,71,12.02,1,10.42,7.46,2020,10,5253,3154,165702,100.18,94.78,85,4,715.739
"1720",1885,105,2020-10-12,16.7,0,71,12.02,1,5.12,4.93,2020,10,5253,3154,165702,100.18,94.78,85,4,962.8906
"1721",1886,105,2020-10-12,16.7,0,71,12.02,1,0.06,0.03,2020,10,5253,3154,165702,100.18,94.78,85,4,450
"1722",1887,105,2020-10-13,14.7,0,70.8,11.61,1,23.32,23.72,2020,10,5253,3154,165702,100.18,94.78,84,4,1017.045
"1723",1888,105,2020-10-13,14.7,0,70.8,11.61,1,14.96,13.42,2020,10,5253,3154,165702,100.18,94.78,84,4,897.0922
"1724",1889,105,2020-10-13,14.7,0,70.8,11.61,1,8.06,5.09,2020,10,5253,3154,165702,100.18,94.78,84,4,631.2655
"1725",1890,105,2020-10-13,14.7,0,70.8,11.61,1,4.26,3.32,2020,10,5253,3154,165702,100.18,94.78,84,4,779.108
"1726",1891,105,2020-10-14,14.2,0,61.3,11.09,1,50.64,52.44,2020,10,5253,3154,165702,100.18,94.78,71,4,1035.594
"1727",1892,105,2020-10-14,14.2,0,61.3,11.09,1,10.44,11.04,2020,10,5253,3154,165702,100.18,94.78,71,4,1057.663
"1728",1893,105,2020-10-14,14.2,0,61.3,11.09,1,9.9,6.36,2020,10,5253,3154,165702,100.18,94.78,71,4,642.8283
"1729",1894,105,2020-10-14,14.2,0,61.3,11.09,1,4.8,4.78,2020,10,5253,3154,165702,100.18,94.78,71,4,995
"1730",1895,105,2020-10-14,14.2,0,61.3,11.09,1,0.52,0.56,2020,10,5253,3154,165702,100.18,94.78,71,4,1082.692
"1731",1896,105,2020-10-14,14.2,0,61.3,11.09,1,0.16,0.12,2020,10,5253,3154,165702,100.18,94.78,71,4,778.125
"1732",1897,105,2020-10-14,14.2,0,61.3,11.09,1,0.22,0.05,2020,10,5253,3154,165702,100.18,94.78,71,4,229.5455
"1733",1898,105,2020-10-15,12.3,0,59,14.09,1,36.44,36.17,2020,10,5253,3154,165702,100.18,94.78,69,4,992.5494
"1734",1899,105,2020-10-15,12.3,0,59,14.09,1,10.6,9.85,2020,10,5253,3154,165702,100.18,94.78,69,4,929.1509
